CIRCUITO,NODO1_ID,NODO2_ID,geometry
FLR23L15,19057499,19057500,"LINESTRING Z (-74.99590073600001 5.610256745000015 10, -74.99581240700002 5.610998360999986 10)"
NSA23L14,19057999,19058000,"LINESTRING Z (-74.93381833500001 5.647892458000001 10, -74.93371008499997 5.647648973999992 10)"
NSA23L12,19063107,19063108,"LINESTRING Z (-74.88076944 5.725164208000024 10, -74.880789048 5.727111589999993 10)"
FLR23L15,19057475,19057476,"LINESTRING Z (-74.96247108900002 5.591547054999978 10, -74.96416424199998 5.595016052000005 10)"
NSA23L14,19058140,19058141,"LINESTRING Z (-74.942986249 5.670351540000013 10, -74.94430891399998 5.671029655999973 10)"
NSA23L12,19061646,19061647,"LINESTRING Z (-74.877156007 5.583293378999997 10, -74.87857730399998 5.58597886299998 10)"
NSA23L12,19061067,19061069,"LINESTRING Z (-74.83422523399997 5.565874673999986 10, -74.83306835000002 5.566771146999997 10)"
NSA23L12,19061445,19061446,"LINESTRING Z (-74.769921684 5.6512280210000085 10, -74.76921543399999 5.65259680600002 10)"
FLR23L15,19057455,19057456,"LINESTRING Z (-74.97878274300001 5.558031197999981 10, -74.97845824500001 5.5587376259999814 10)"
NSA23L14,19058205,19058295,"LINESTRING Z (-74.96997681699997 5.672835491000001 10, -74.96531093099998 5.677344934000018 12)"
NSA23L12,70793471,19061127,"LINESTRING Z (-74.86804657200003 5.5794928380000215 10, -74.86936994299998 5.582543018000024 10)"
FLR23L15,19100295,19057324,"LINESTRING Z (-75.01457823599998 5.521945320999976 10, -75.01083285099998 5.521371976000012 10)"
NSA23L14,19057589,19057590,"LINESTRING Z (-74.97624868999998 5.620006608999972 10, -74.97421845999997 5.615428468000005 10)"
NSA23L14,19057994,92212561,"LINESTRING Z (-74.96211204999997 5.640707379999981 10, -74.96629194000002 5.642057500000021 10)"
NSA23L14,92212564,58016818,"LINESTRING Z (-74.96829846999998 5.639343059999987 10, -74.96907331 5.636924109999995 10)"
NSA23L14,70797374,70801145,"LINESTRING Z (-74.988130727 5.633842699000013 10, -74.98497809999998 5.640209901999981 10)"
NSA23L14,70797371,70797372,"LINESTRING Z (-74.98923232099997 5.625071283000011 10, -74.98959088999999 5.629588538000007 10)"
FLR23L15,19057492,19057496,"LINESTRING Z (-74.99374908300001 5.601978480000014 10, -74.99390326899999 5.602502266999977 10)"
NSA23L12,19061005,19061007,"LINESTRING Z (-74.804577629 5.603752752999981 10, -74.80248542599998 5.605328580999981 10)"
FLR23L15,19057446,19105064,"LINESTRING Z (-74.96263546799997 5.531771366999976 10, -74.96166184999998 5.532667946999993 10)"
NSA23L14,19057820,19057821,"LINESTRING Z (-74.88800626400001 5.573157951999974 10, -74.89120765799998 5.570582494000007 10)"
NSA23L12,19061127,19061131,"LINESTRING Z (-74.86936994299998 5.582543018000024 10, -74.869280473 5.584274015000005 10)"
NSA23L14,19058135,19058136,"LINESTRING Z (-74.97870016399997 5.6498920829999975 10, -74.979747175 5.649724174000028 10)"
NSA23L14,19057904,19057905,"LINESTRING Z (-74.94078314299998 5.59629927200001 10, -74.94097216199998 5.596407498000019 10)"
NSA23L14,19057880,19057881,"LINESTRING Z (-74.92232648599997 5.58345032699998 10, -74.926931045 5.585981768000011 10)"
NSA23L12,19061100,19061101,"LINESTRING Z (-74.85672443200002 5.579184428000019 10, -74.85754096400001 5.579099867000025 10)"
NSA23L12,19102405,19061315,"LINESTRING Z (-74.85591286699997 5.5932370269999865 10, -74.853023426 5.5907790780000255 10)"
NSA23L14,19058171,19058172,"LINESTRING Z (-74.93039548600001 5.700088353000012 10, -74.93009334700002 5.702005677999978 10)"
NSA23L14,19058053,19058054,"LINESTRING Z (-74.93788780099999 5.671539956000004 10, -74.938874323 5.6731024219999995 10)"
NSA23L12,19061235,19061236,"LINESTRING Z (-74.822172905 5.652537073000019 10, -74.82019752100001 5.654173003999972 10)"
FLR23L15,19100283,19057333,"LINESTRING Z (-75.01445145100001 5.5270354510000175 10, -75.01455175799998 5.527758764999987 10)"
FLR23L15,19057427,19057428,"LINESTRING Z (-74.97932427199999 5.5525875249999785 10, -74.974667038 5.551997995000022 10)"
NSA23L14,19058130,19058131,"LINESTRING Z (-74.91046265599999 5.676913723999974 10, -74.910510853 5.678255813000021 10)"
NSA23L12,19063065,19063066,"LINESTRING Z (-74.840830343 5.70230559700002 10, -74.840692321 5.702306867000004 10)"
NSA23L14,19058162,19058163,"LINESTRING Z (-74.93797748600002 5.68509876600001 10, -74.935351707 5.686493285999973 10)"
NSA23L14,19057858,19057859,"LINESTRING Z (-74.91147967500001 5.577362257999994 10, -74.91032566199999 5.578466768999988 10)"
NSA23L12,19061329,19061138,"LINESTRING Z (-74.87910899299999 5.606571756999983 9, -74.88183306799999 5.607483826000021 10)"
NSA23L14,19057922,19057924,"LINESTRING Z (-74.94504247499998 5.608390471999996 10, -74.943608487 5.609333174000028 10)"
NSA23L13,19057790,19057791,"LINESTRING Z (-74.89311622100001 5.57236939400002 10, -74.89351021700003 5.572893159999978 10)"
NSA23L12,19061172,19061171,"LINESTRING Z (-74.84725200999998 5.571526579000022 15, -74.84769329699998 5.570739404999983 10)"
NSA23L14,19102577,19057896,"LINESTRING Z (-74.940300406 5.593623574999981 9, -74.94024686199998 5.593713745999992 10)"
NSA23L14,19057842,19057843,"LINESTRING Z (-74.899874609 5.604160958000023 10, -74.90004924499999 5.606438774000026 10)"
FLR23L15,19057433,19057435,"LINESTRING Z (-74.970380567 5.533884694999983 10, -74.96829677400001 5.5340055899999925 10)"
FLR23L15,19057473,19057532,"LINESTRING Z (-74.96244708400002 5.587188549000018 10, -74.95818351499997 5.590685711999981 10)"
FLR23L15,19057301,19057306,"LINESTRING Z (-75.032130489 5.522631525000008 10, -75.03211042999999 5.527152742999988 10)"
NSA23L14,19057851,19058044,"LINESTRING Z (-74.933745214 5.6579345129999865 10, -74.932385958 5.661556745999974 10)"
NSA23L14,19057823,19057824,"LINESTRING Z (-74.89375680799998 5.572305810999978 10, -74.89438717500002 5.572968347000028 10)"
NSA23L12,19063086,19063087,"LINESTRING Z (-74.85327409400003 5.7143140680000215 10, -74.85466801199999 5.71636885800001 10)"
NSA23L14,19102580,19057858,"LINESTRING Z (-74.91149711100002 5.5772809939999775 10, -74.91147967500001 5.577362257999994 10)"
NSA23L13,89531718,89531759,"LINESTRING Z (-74.88806827399998 5.573578192000014 10, -74.88788588400001 5.573449446999973 10)"
NSA23L14,19057926,19057927,"LINESTRING Z (-74.94318925800002 5.606060382999999 10, -74.94196825199998 5.604498005999972 10)"
NSA23L14,19057940,19057941,"LINESTRING Z (-74.94172671000001 5.624218627999994 10, -74.94060646399998 5.623957877000009 10)"
NSA23L12,19061137,19061305,"LINESTRING Z (-74.87314562099999 5.599775729999976 10, -74.87163050800001 5.604056789000026 10)"
FLR23L15,19057488,19057489,"LINESTRING Z (-74.98615626499998 5.588481893999983 10, -74.98694500200003 5.590650848999985 10)"
NSA23L12,57998473,57998562,"LINESTRING Z (-74.87968509000001 5.7005237989999955 10, -74.88125732999998 5.693321265000009 10)"
NSA23L14,19058059,19058060,"LINESTRING Z (-74.94012213000002 5.681102618000011 10, -74.94071106899997 5.682603067999992 10)"
NSA23L12,19063095,19063096,"LINESTRING Z (-74.86014620200001 5.730457493000017 10, -74.85887612800002 5.731824242000016 10)"
FLR23L15,19057438,19057439,"LINESTRING Z (-74.96166184999998 5.532667946999993 10, -74.96118384800002 5.532921977000001 12)"
NSA23L12,19061096,19061097,"LINESTRING Z (-74.840982096 5.580106845999978 10, -74.842606671 5.580032616999972 10)"
NSA23T15,19081263,19081264,"LINESTRING Z (-74.88702624400003 5.574402474999999 10, -74.88688642699998 5.574408279000011 10)"
NSA23L12,19063122,19063123,"LINESTRING Z (-74.79853949599999 5.67063441800002 12, -74.795642482 5.672415662999981 12)"
FLR23L15,19057330,19057331,"LINESTRING Z (-75.01444187499999 5.526936009999986 10, -75.01438763300001 5.526972872999977 10)"
NSA23L14,19057894,84368076,"LINESTRING Z (-74.940300406 5.593623574999981 10, -74.94167238199998 5.593847270000026 10)"
FLR23L15,19057462,19057463,"LINESTRING Z (-74.97182256899998 5.574462364999988 10, -74.970914467 5.576687579999998 10)"
NSA23L12,19102400,19061280,"LINESTRING Z (-74.84978034900001 5.66307694599999 10, -74.84614564399999 5.665077963999977 10)"
NSA23L12,19063073,19063074,"LINESTRING Z (-74.838465826 5.722049923999975 10, -74.83894707000002 5.726798402999975 10)"
NSA23L14,19058236,19058237,"LINESTRING Z (-74.920671395 5.687333996000007 10, -74.91708295000001 5.691649000999973 10)"
FLR23L15,19057367,19057370,"LINESTRING Z (-74.998205197 5.524809756000025 10, -74.99550946 5.526351026999976 10)"
FLR23L15,19057309,19057310,"LINESTRING Z (-75.023899976 5.521768032000011 10, -75.02298873900003 5.5218597639999984 10)"
FLR23L15,19057439,19057444,"LINESTRING Z (-74.96118384800002 5.532921977000001 12, -74.95660826099999 5.5325124920000235 10)"
NSA23L14,19058026,19058029,"LINESTRING Z (-74.934215521 5.666391761999989 10, -74.93447866000002 5.667196088000026 10)"
FLR23L15,19057477,19057478,"LINESTRING Z (-74.96420076700002 5.595142698000018 10, -74.964236879 5.595133792000013 10)"
NSA23L14,19057969,19057972,"LINESTRING Z (-74.94310312200002 5.645672988999991 10, -74.94366467499998 5.6472636930000135 10)"
FLR23L15,19057406,19057407,"LINESTRING Z (-74.994174639 5.549987858000009 10, -74.99723435300001 5.550652029999981 10)"
FLR23L15,19057294,19057295,"LINESTRING Z (-75.03947398600002 5.521534406000001 10, -75.03605377100001 5.521585897000023 10)"
NSA23L14,19058203,19058204,"LINESTRING Z (-74.96974520600003 5.670541114999992 10, -74.97008246899998 5.671814722000022 10)"
NSA23L13,19057792,19057793,"LINESTRING Z (-74.894170712 5.574516734999975 10, -74.89443331899997 5.574719221999999 10)"
NSA23L12,19061116,19061117,"LINESTRING Z (-74.87365819600001 5.578047366000021 10, -74.87539036200002 5.57790928899999 10)"
NSA23L12,19061088,19061645,"LINESTRING Z (-74.83229205800001 5.580688096000017 10, -74.83038053899998 5.580330181000022 10)"
NSA23L12,19061255,19061256,"LINESTRING Z (-74.86411699199999 5.638694661999978 10, -74.86403597600003 5.638651883000023 10)"
NSA23L14,19058073,19058074,"LINESTRING Z (-74.93140516800003 5.660891632000016 10, -74.928805232 5.659238233999986 10)"
NSA23L14,19039193,19039194,"LINESTRING Z (-74.931651477 5.577558352999972 10, -74.93301773899998 5.575869893000004 14)"
NSA23L14,19057855,19057856,"LINESTRING Z (-74.90469994900002 5.574240879999991 10, -74.90627674199999 5.574358304999976 10)"
NSA23L14,19058085,19058086,"LINESTRING Z (-74.91363964800001 5.654463783999972 10, -74.91292664100001 5.654569556000013 10)"
NSA23L14,58007647,58007648,"LINESTRING Z (-74.90467396000003 5.713973893999992 10, -74.905337766 5.715718228000014 10)"
NSA23L12,84680103,19061284,"LINESTRING Z (-74.84619911800002 5.674616605999972 10, -74.84608354099998 5.674646881000001 10)"
NSA23L14,19058272,19058273,"LINESTRING Z (-74.97743593799999 5.6876017060000095 12, -74.97739397599997 5.688473604000023 12)"
NSA23L12,19061622,19061623,"LINESTRING Z (-74.81355319699998 5.658187890000022 10, -74.81279687400001 5.658999058000006 10)"
NSA23L14,19058066,19058069,"LINESTRING Z (-74.94568416700002 5.578461650999998 10, -74.94895548699998 5.5749754340000095 10)"
NSA23L14,19058054,19058055,"LINESTRING Z (-74.938874323 5.6731024219999995 10, -74.93957157800003 5.674828282000021 10)"
NSA23L14,19057818,19057819,"LINESTRING Z (-74.88693062499999 5.574164468999982 12, -74.887422663 5.5736258439999915 10)"
NSA23L12,19063091,19063092,"LINESTRING Z (-74.86154238 5.724001186999999 10, -74.862510483 5.728174200000012 10)"
NSA23L14,19058283,19058289,"LINESTRING Z (-74.98402959999999 5.690097298000012 12, -74.98614435799999 5.688064467000004 12)"
NSA23L14,19058278,19058279,"LINESTRING Z (-74.973480596 5.693159338999976 12, -74.96755336799998 5.690498895000019 12)"
NSA23L12,19061493,19061494,"LINESTRING Z (-74.85197098399999 5.539793442000018 10, -74.85132727199999 5.538300060999973 10)"
NSA23L14,19058223,19058224,"LINESTRING Z (-74.93840766599999 5.721088509000026 10, -74.93750231899998 5.721943597000006 10)"
NSA23L12,19061255,19061262,"LINESTRING Z (-74.86411699199999 5.638694661999978 10, -74.86448234 5.640108404999978 10)"
NSA23L12,19102404,19061178,"LINESTRING Z (-74.842596991 5.579969328000004 10, -74.84305646799999 5.579146088000016 10)"
NSA23L12,19061612,19061035,"LINESTRING Z (-74.79012610699999 5.616808956999989 10, -74.78970211900003 5.6175238239999885 10)"
FLR23L15,19057280,19057539,"LINESTRING Z (-74.94972544000001 5.5930181219999895 10, -74.94689689699999 5.5935422200000176 11)"
NSA23L14,19058043,19057996,"LINESTRING Z (-74.93631491899998 5.651397031999977 10, -74.93640515599998 5.651388328999985 10)"
FLR23L15,19057523,19057524,"LINESTRING Z (-75.00826426499998 5.626973974000009 10, -75.008743718 5.627352522000024 10)"
NSA23L12,19102430,19061619,"LINESTRING Z (-74.82218426899999 5.652630187 10, -74.82023703200002 5.654450559999987 10)"
NSA23L13,19102500,19058115,"LINESTRING Z (-74.897879714 5.575152216999982 10, -74.89903999 5.576014977999989 10)"
NSA23L13,19057791,19057825,"LINESTRING Z (-74.89351021700003 5.572893159999978 10, -74.89382660500002 5.573185306000028 10)"
NSA23L12,19061222,19061223,"LINESTRING Z (-74.84531627299998 5.616938005000009 10, -74.843632598 5.62088571999999 10)"
FLR23L15,19057560,19057562,"LINESTRING Z (-74.98950522000001 5.564077046000023 10, -74.99068835399999 5.565925676999996 10)"
FLR23L15,19057521,19057526,"LINESTRING Z (-75.007793403 5.625952927000014 10, -75.00556213200002 5.630413771000008 10)"
FLR23L15,19057424,19057455,"LINESTRING Z (-74.98118342800001 5.552250738999987 10, -74.97878274300001 5.558031197999981 10)"
NSA23L12,19102419,19060997,"LINESTRING Z (-74.809434351 5.597688713000025 10, -74.81042788799999 5.5980124339999975 10)"
NSA23L12,19061601,19061602,"LINESTRING Z (-74.84651573299999 5.637743570999987 10, -74.84462603700001 5.639406166000015 10)"
NSA23L14,19057928,19057931,"LINESTRING Z (-74.94829568699998 5.617391106000014 10, -74.94614111499999 5.6192845389999775 10)"
NSA23L14,19058029,19058033,"LINESTRING Z (-74.93447866000002 5.667196088000026 10, -74.93509327499999 5.6678462890000105 10)"
NSA23L12,19063074,19063075,"LINESTRING Z (-74.83894707000002 5.726798402999975 10, -74.83883458999998 5.729037075999997 10)"
NSA23L13,19057798,19057852,"LINESTRING Z (-74.89669154900002 5.574759240999981 10, -74.897930271 5.5751388499999734 10)"
NSA23L14,19039190,19039191,"LINESTRING Z (-74.92944627600002 5.58051879300001 10, -74.930260987 5.579952472999992 10)"
FLR23L15,19057297,19057299,"LINESTRING Z (-75.03267045299998 5.521662798000023 10, -75.03264305099998 5.521763016000023 10)"
NSA23L12,19061309,19061233,"LINESTRING Z (-74.82351716599999 5.651295351999977 12, -74.825311892 5.656938028000013 10)"
NSA23L12,19061041,19061043,"LINESTRING Z (-74.78440365900002 5.624357453000016 10, -74.78400724699998 5.624936884000022 10)"
NSA23L12,84704870,19063091,"LINESTRING Z (-74.86061007 5.721306622999975 10, -74.86154238 5.724001186999999 10)"
NSA23L14,19058055,19058056,"LINESTRING Z (-74.93957157800003 5.674828282000021 10, -74.94041454 5.676916146999986 10)"
NSA23L14,19058024,19058025,"LINESTRING Z (-74.933862277 5.665316006000012 10, -74.933998455 5.665813521000018 10)"
FLR23L15,19057591,19057440,"LINESTRING Z (-74.95937528600001 5.537047099000006 10, -74.959408156 5.533901528999991 12)"
FLR23L15,19057591,19057441,"LINESTRING Z (-74.95937528600001 5.537047099000006 10, -74.959389725 5.540076264999982 10)"
NSA23L14,19057894,19057817,"LINESTRING Z (-74.940300406 5.593623574999981 10, -74.940300406 5.593623574999981 9)"
NSA23L12,19061086,19061562,"LINESTRING Z (-74.828446311 5.57977970799999 10, -74.82651361299997 5.579302427000016 10)"
NSA23L12,19061330,19061224,"LINESTRING Z (-74.84239226199998 5.6230496069999845 11, -74.84035989 5.626419460000022 10)"
NSA23L12,19060002,19060994,"LINESTRING Z (-74.81243473199999 5.593769749999979 10, -74.81194890799998 5.594628984999986 10)"
NSA23L14,19058098,19058099,"LINESTRING Z (-74.89917605699998 5.640093251999986 10, -74.89674453200001 5.634228571999984 10)"
NSA23L13,89531716,89531717,"LINESTRING Z (-74.88791270600001 5.574066352999978 10, -74.888239935 5.57384104800002 10)"
NSA23L12,19061305,19061306,"LINESTRING Z (-74.87163050800001 5.604056789000026 10, -74.87168892900002 5.604111226999976 10)"
NSA23L14,19102553,19058091,"LINESTRING Z (-74.90845513400001 5.650001182999972 10, -74.908514765 5.649975201000018 10)"
FLR23L15,19057474,19057475,"LINESTRING Z (-74.962549034 5.5891869399999905 10, -74.96247108900002 5.591547054999978 10)"
NSA23L12,19102402,19061310,"LINESTRING Z (-74.82968581400002 5.695688444999973 10, -74.82824200099998 5.695128897000018 10)"
FLR23L15,19057483,19057484,"LINESTRING Z (-74.97799187200002 5.578024183000025 10, -74.98309709799997 5.582302403000028 10)"
NSA23L12,19061476,19061477,"LINESTRING Z (-74.85276038799998 5.572318242999984 10, -74.854192797 5.573215528999981 10)"
NSA23L12,19061246,19061247,"LINESTRING Z (-74.86145212999998 5.624073973000009 10, -74.86105854099998 5.624399582000024 10)"
NSA23L12,19061441,19061442,"LINESTRING Z (-74.77650634999998 5.644965429000024 10, -74.77154203100002 5.648158763000026 10)"
FLR23L15,19057339,19057340,"LINESTRING Z (-75.01574905199999 5.53775701699999 10, -75.01339903299998 5.541015705999996 10)"
NSA23L12,19063063,19063064,"LINESTRING Z (-74.836202491 5.697723488000008 10, -74.83833345300002 5.701597385000014 10)"
NSA23L12,19061610,19061611,"LINESTRING Z (-74.81975328700003 5.6356883880000055 10, -74.822446012 5.63815390000002 10)"
NSA23L12,19061598,19061599,"LINESTRING Z (-74.85542628000002 5.623320884000009 10, -74.853039922 5.623262071999989 10)"
FLR23L15,19057345,19057350,"LINESTRING Z (-75.008086262 5.53674700900001 10, -75.00252086 5.54361910199998 10)"
NSA23L14,19058255,19058248,"LINESTRING Z (-74.921578523 5.576377413999978 10, -74.92019041499998 5.578113647000009 10)"
NSA23L13,19057759,19057760,"LINESTRING Z (-74.88789506299997 5.575053618000027 10, -74.887886079 5.575053618000027 9)"
NSA23L12,19061605,19061102,"LINESTRING Z (-74.85758631599998 5.579031364000002 10, -74.85926503500002 5.578952774000015 10)"
NSA23L14,19057836,19057837,"LINESTRING Z (-74.897440974 5.593277527999987 10, -74.89747701800002 5.593286697999986 10)"
NSA23L14,19058293,19058296,"LINESTRING Z (-74.96659949100001 5.682934357000022 12, -74.96615002099998 5.682252243999983 12)"
FLR23L15,19057469,19057470,"LINESTRING Z (-74.97957808500001 5.571023592000017 10, -74.98002217599998 5.571945129000028 10)"
NSA23L12,84237944,84237910,"LINESTRING Z (-74.78096397000002 5.645716139000001 10, -74.78030794 5.6470317499999965 10)"
NSA23L12,19061480,19061481,"LINESTRING Z (-74.86724108700002 5.600863077999975 10, -74.86886457100002 5.603256574999989 10)"
FLR23L15,19057360,19057367,"LINESTRING Z (-75.00184635099998 5.522163845000023 10, -74.998205197 5.524809756000025 10)"
NSA23L14,19058094,19058095,"LINESTRING Z (-74.900849602 5.645559303000027 10, -74.90074129300001 5.64557696899999 10)"
FLR23L15,19057576,19057577,"LINESTRING Z (-74.95419326899997 5.527650213000015 10, -74.952573126 5.52775736000001 10)"
NSA23L14,19058033,19058034,"LINESTRING Z (-74.93509327499999 5.6678462890000105 10, -74.93663029099997 5.669588816999976 10)"
NSA23L12,19063109,19063110,"LINESTRING Z (-74.882328616 5.729096437999999 10, -74.878400548 5.73242925400001 10)"
NSA23L14,19058276,19058277,"LINESTRING Z (-74.977663183 5.684648403999972 12, -74.97728281399998 5.685799208999981 12)"
NSA23L14,19058234,19058235,"LINESTRING Z (-74.92857060699998 5.685764072999973 10, -74.926567395 5.683488431000001 10)"
NSA23L12,19061182,19061183,"LINESTRING Z (-74.86646807300002 5.600400213 10, -74.86511578099999 5.602631546999987 10)"
NSA23L14,19104352,84405745,"LINESTRING Z (-74.94304713700001 5.644704961999992 10, -74.94172059300001 5.644851893000009 10)"
NSA23L12,19061315,19061316,"LINESTRING Z (-74.853023426 5.5907790780000255 10, -74.85157652200002 5.589653103999979 10)"
NSA23L14,58007623,58007635,"LINESTRING Z (-74.90290565599997 5.6887815449999835 10, -74.90305132399999 5.692327374000001 10)"
NSA23L14,19058216,19058217,"LINESTRING Z (-74.95577955599998 5.697657828999979 10, -74.956563383 5.700389798999993 10)"
NSA23L12,19102412,19060833,"LINESTRING Z (-74.82313767 5.57842111299999 10, -74.82362457300002 5.5779775130000075 10)"
NSA23L12,19061617,19104850,"LINESTRING Z (-74.82391154999999 5.647980711000002 10, -74.82218426899999 5.652630187 10)"
NSA23L14,19058144,19058155,"LINESTRING Z (-74.949352917 5.670911817999979 10, -74.95464570000001 5.667650087000027 10)"
NSA23L14,19058179,19058197,"LINESTRING Z (-74.92625699400003 5.7108362440000064 10, -74.92283161799998 5.712993944000004 10)"
NSA23L14,19057900,19057901,"LINESTRING Z (-74.943568175 5.594133419000002 10, -74.94358688699998 5.594196742999998 10)"
NSA23L12,19061168,19061167,"LINESTRING Z (-74.84949341700002 5.567401077999989 10, -74.85114170999998 5.564378424999973 10)"
NSA23L14,19058074,19058075,"LINESTRING Z (-74.928805232 5.659238233999986 10, -74.92508643399998 5.658647880999979 10)"
FLR23L15,19057506,19057507,"LINESTRING Z (-75.00121334099998 5.607798644000013 10, -75.00139299900002 5.607500158999983 10)"
NSA23L12,19061422,19061423,"LINESTRING Z (-74.80854099300001 5.686017497000023 10, -74.808504244 5.688484124000013 10)"
FLR23L15,19057371,19057385,"LINESTRING Z (-74.99366151499999 5.527628676000006 10, -74.99089451999998 5.529423603999987 10)"
FLR23L15,19057300,19057301,"LINESTRING Z (-75.032058586 5.522558979999985 10, -75.032130489 5.522631525000008 10)"
FLR23L15,19057470,19057572,"LINESTRING Z (-74.98002217599998 5.571945129000028 10, -74.980087706 5.572033019999992 10)"
FLR23L15,19100262,19057302,"LINESTRING Z (-75.03268783700003 5.521590560999982 10, -75.03363343400002 5.519898451000017 10)"
NSA23L12,84390302,84390303,"LINESTRING Z (-74.88092300900001 5.621693025000013 10, -74.87881167500001 5.626186062999977 10)"
NSA23L12,19061135,19061327,"LINESTRING Z (-74.87197994299999 5.596516491999978 10, -74.87189337299998 5.596512550999989 11)"
NSA23L12,19061603,19061604,"LINESTRING Z (-74.84412303200003 5.641210532999992 10, -74.84469102600002 5.645745191000003 10)"
NSA23L12,19061150,19061149,"LINESTRING Z (-74.84648414999998 5.549646456999994 10, -74.84506608100003 5.549267901999997 10)"
NSA23L12,19061295,19061296,"LINESTRING Z (-74.851295918 5.689064169000005 10, -74.85101676400001 5.689640493000013 10)"
NSA23L14,19058282,19058283,"LINESTRING Z (-74.98239213199997 5.689872647000016 12, -74.98402959999999 5.690097298000012 12)"
FLR23L15,19100297,19057391,"LINESTRING Z (-74.99089451999998 5.529423603999987 10, -74.98945508700001 5.532762185000024 10)"
FLR23L15,19057426,19057427,"LINESTRING Z (-74.980118549 5.552677104999987 10, -74.97932427199999 5.5525875249999785 10)"
FLR23L15,19057521,19057522,"LINESTRING Z (-75.007793403 5.625952927000014 10, -75.00798449500002 5.626756994999994 10)"
FLR23L15,19057566,19057567,"LINESTRING Z (-75.01190971300002 5.498196620999977 10, -75.00447224300001 5.498414763000028 10)"
FLR23L15,19057465,19057466,"LINESTRING Z (-74.97647265199998 5.57026876499998 10, -74.97683349800002 5.570250174000023 10)"
FLR23L15,19057345,19057347,"LINESTRING Z (-75.008086262 5.53674700900001 10, -75.008077334 5.5367207709999775 10)"
FLR23L15,19057423,19057424,"LINESTRING Z (-74.98128241199998 5.552060412999992 10, -74.98118342800001 5.552250738999987 10)"
NSA23L14,19057985,19057989,"LINESTRING Z (-74.968071183 5.6540890140000215 10, -74.968692912 5.6530394000000115 10)"
FLR23L15,19057516,19057517,"LINESTRING Z (-74.98842238499998 5.61826199799998 10, -74.98918496599998 5.621189972000025 10)"
FLR23L15,19057593,19057594,"LINESTRING Z (-74.96088105199999 5.533867944000008 12, -74.960547416 5.534609569999986 12)"
